TotalCharge,Income
-0.6830641374170497,-0.715633603960134
-0.8521010047097741,-0.6197803028102955
-1.0230875026057977,0.10590300597314925
-1.0100412277341968,0.6756051593680917
-1.4049173837856928,-0.6725150288285396
-1.208494888900444,-0.7549811051524059
-1.1103576916456026,-1.0522746220427015
-1.477448115955868,-0.8396477635351459
-1.1253742017679702,-1.0870901724524777
-1.230586175167238,0.5249038581291309
-0.9521282403535938,-0.32078094912643373
-0.7510872841880086,1.8168250515468947
-1.0592181362935738,0.8789542292717911
-1.0229004431000301,0.5917095462287333
-1.0607640590905418,-0.9114664729374442
-1.4552766066839118,-1.0069856194183684
-1.3213187788176026,-0.0316512550654496
-1.3675781213071299,0.6114895390753217
-0.9417265245594544,-0.7464557781639647
-0.7078838396953667,0.9335736156734715
-1.0266752430444654,0.4774268962875618
-0.9717990942242434,-0.5604326103117518
-1.1173045551439236,-0.7938941702116402
-1.0756200108319456,-0.20605649972793572
-1.192708926095493,-0.971781215359247
-1.0052391528281666,-0.8783202933342803
-1.2738677603682853,-1.0485691167529982
-0.5493606740246313,-0.26053563233363963
-1.3396972556647981,0.7102643267953539
-0.06910175986480632,-0.03896128291175295
-1.317496444257842,0.18343284994761697
-0.9846369353183893,0.7992416855974367
-0.38184069295550954,-0.9174777506330039
-1.358921005563931,-0.9731360670283815
-0.9666332108862137,-1.1444543256414212
-1.1296761089930167,-0.3415900542010008
-1.3585720387708642,-0.3384413564813247
-0.934734925621382,-0.889973279973001
-0.8045532470644988,-0.4269877854952693
-0.5870814348258571,-0.8747459253438151
-0.574005651424203,0.35745730555402666
-0.9527578003038851,-1.25773381030687
-1.1973440209824777,-0.3282389447274926
-0.9374318773950606,0.5440681368113816
-0.7008968020879653,-0.12275906902841764
-0.6793522774146952,-0.40575265951542305
-0.8370703345108044,-0.9284112352983643
-0.8633534167005318,0.9286878746906246
-0.7016816523001571,1.0939741681731983
-0.5326107665161436,-0.98516247939889
-1.23354753735002,4.8380594201703335
-1.0356824327755265,0.7952753082472167
-1.2433729142222314,-0.7420710938672442
-1.2025640559612318,0.4840268892917333
-0.5391864069548509,1.2859924845344333
-0.8596222784829168,-0.8811095907017662
-0.9808346357557497,0.40905948216975924
-0.6312888642036596,3.1020147640267584
-1.2814495253208689,-0.06997805925750139
-1.3241731618578647,-0.477620808380803
-0.4874208581590461,-0.981185583013972
-1.1657072561373518,0.3671488428560139
-1.0481531883428874,-1.0802096718563527
-0.8720602681476325,-0.8164073589073236
-0.8964385831387449,2.2475770679987805
-0.6891938108916541,-0.9029681448047285
-1.1036547660017515,2.2264106663789627
-1.148970488196593,3.1974893799274597
-0.9971747683606595,-0.40696059533327206
-1.1599151188391241,-0.41117732570931026
-0.9764584818089643,1.4520652511779464
-1.174363398613212,0.547641452898377
-1.452163282244795,-0.2706402170647778
-1.2034824121254646,-0.8924754076932246
-0.9895454866803216,-0.9213235097186839
-0.35778775150962927,1.3935341864064772
-1.1653716834659127,0.25285041436279493
-0.7283833921778871,0.5113202779887913
-1.1377558919074438,-0.36393914595539156
-0.9538044672273477,0.8057133463782897
-0.7144303022947607,-1.347218537215898
-1.4005064655734936,-0.6424509263919627
-1.381043679014416,2.1892939018116997
-1.0927732399586876,-0.797789368760402
-1.2251659709276062,-0.08021518382583774
-0.5725796767175733,1.4281018382318644
-0.888307805510593,-0.09573531825412486
-0.951300324666957,0.24185311422026506
-1.0901266141787622,-1.265970214475599
-0.6858385354944442,-0.33439819017780764
-1.3355399066175524,0.708256243071458
-0.5416326735904496,-0.4287763720284616
-1.2045986690396149,0.5546243387655649
-1.0098371681558984,0.02748921244953868
-0.7244429198417306,0.5088065793303995
-1.0028188107871898,0.021505284244194376
-1.044626438101033,3.7127944491873452
-1.1084302356681404,0.040548594027415286
-1.0436326890345338,-0.8805818857944039
-0.9633068743687108,1.0665643688254798
-0.5056606953212491,-0.8067021468602287
-0.5731450844988393,0.375331599947782
-1.1146035993062169,-0.6058324134349066
-1.5002898959143334,-1.3279869367115786
-0.95256263956296,-0.8564715569970363
-0.8452237151491924,-0.20453825238648826
-0.6472284569369737,-0.8008938865343452
-0.7629368608201966,1.2305438475640413
-0.44909761873175924,0.3408235559856848
-1.2567507659570456,-0.7756878249559099
-1.3497324129275212,0.40318074431139744
-0.9740231022830826,0.8200374665613859
-1.281095653205376,-0.8534620611698671
-0.6994915898063546,-0.7842359431861975
-0.9821942177603903,-0.49165039559234835
-1.049201824733811,-0.11039534627858515
-1.3031250750776433,2.142849207908519
-0.9189786493048857,-0.0512271786388917
-1.3728380075013704,-0.911918791429469
-0.8826520430556427,0.04274672164485956
-0.9593895136919321,1.1154049481984318
-0.9735230345890353,-0.4433708314033028
-0.8142929617339184,-0.6652747772457345
-1.2260517175907786,-1.0595502877089906
-1.1818775146059173,0.07410922359769025
-1.0745071580602024,2.376889665351301
-0.4711417767521541,-0.6504913258808147
-1.177117432378712,-0.9898203079632749
-0.6841433656827273,-0.38540709323655886
-1.061541885908408,-0.14251171238479063
-0.8770722188445549,0.18952477357586334
-0.4905179966394522,-0.11230595361427737
-0.7641991454449251,-0.43435216168751367
-1.13810857105953,1.15778052884584
-1.0672119795185264,-0.5424597876263229
-0.8647126620519081,-0.5521664022113775
-0.9623904312572912,0.8029678783220465
-1.086680899679923,0.35808388938755226
-0.3719028174784058,-0.8188432167089482
-0.882900621588215,-0.7982458948663059
-0.8723967365736016,-1.1666266976128814
-1.08100446423781,-0.6368516442220845
-1.2042854177638285,-1.079139184758561
-0.7029948669681606,-1.2396126692321954
-0.5951508645057705,-0.24565365267704622
-0.7989752822435102,0.1428679458062678
-1.0924167681828385,-0.9138802407662027
-0.7700199271659176,-0.38671040163567205
-0.9585556680460953,0.41852450959124393
-0.483092938736144,-0.26672608425355926
-1.0253590113394428,-0.8538456553018633
-0.9782046940345964,0.4665624866167199
-0.8704267081765433,-0.3826910784774709
-1.0872820949874102,-0.34335830393377653
-0.9725453297566438,-1.3366220122953716
-1.0949149642724247,-0.2327983403723154
-1.3182035940710748,-1.1561244933701493
-1.3038928348621364,1.2430075011435069
-0.4219811339575755,-0.10252395261388514
-0.9760217127257342,2.083159646782282
-0.5924579966022069,1.8230859809992928
-1.2519100396787701,0.03315195946209631
-1.486958038629094,0.5341571023186911
-0.9705018650824215,0.2226804203102556
-1.0336214391987817,-1.405878284845176
-1.1885235678635901,-0.9725301706297622
-1.3431357610137644,0.13743521501911182
-0.6176530975413875,-0.9012668662595316
-1.1677316609164146,-0.044760777375387875
-0.17522354237983473,0.20238569603243312
-1.2371387777901308,1.270799492085262
-0.9676919633866676,0.9153858540457085
-0.7602559574085267,1.7804235813391125
-1.0928053591568334,-0.6165187007848583
-0.9741166308893272,-0.36479925235921834
-0.9827122161393297,-0.24801482533231314
-0.9367232970347827,0.22574601765581545
-0.9795116118188613,-0.008025503133181199
-0.7761020962964711,-0.7690450545439654
-0.4084414235529636,0.30660373357431947
-1.0152206881974677,1.2045530659971164
-0.5376582515613553,0.6944938393412482
-1.0983753140151433,1.2079633370462888
-1.1493190050484443,0.8927218925193497
-1.15524460518508,0.28723258054300316
-1.04135849395461,-0.9971114015471215
-0.9695309538578629,1.2332020076322887
-1.0531707502333167,1.2253716382029116
-0.7624532088713525,0.3205705572121652
-1.012089064772953,-1.0441556804281027
-1.280125378594892,-0.6902602897299965
-0.824133488003019,-0.5080067932791464
-1.1127807104010887,-0.00776007282429538
-0.6268016495375176,-0.7636821000203079
-0.922882348922435,0.8056319991766232
-0.5189732101794342,1.8431356117686462
-1.4503995874408635,-0.5033419520249627
-1.0051781511649613,-0.24787351963286672
-0.9563391007582438,-0.834546031706495
-1.2217741544329042,1.0405437833269102
-0.3848974390067345,-0.16857788036705285
-0.9058450363026629,-0.8131678468547527
-1.154089466194881,1.033374710545563
-0.7635326178473653,-1.1414052081168888
-0.14262744920052425,1.1974372896582406
-0.729267351001245,-0.670931914106453
-0.324383943674157,-0.5620812936834575
-0.8953609060465545,-0.7504533619837893
-0.47006977644123243,1.3421164435324533
-1.2460833073590718,-0.5425986388843398
-0.4462080297406702,0.28886057647980223
-1.5087582771412458,0.9201930529028082
-1.3204104667539593,-0.9652033123279415
-0.4584656980101148,-1.3713243077648967
-1.0777969809995536,0.7839705016570081
-0.9304516916447628,1.254780404777788
-0.738595485039701,0.05451331385832122
-0.7483551929685753,-0.8062817361067885
-0.8329971304333832,-0.8809297152084259
-0.6040859700765924,-0.9090516532052161
-1.3305386875460743,0.09079521770503333
-1.1866874884799534,-0.2756129154011304
-1.0317333955033268,0.575552659566712
-1.1672779811985095,0.7030054915845818
-1.0131500674381404,1.1822165970843637
-1.0875836945744721,1.6805579697208717
-0.7285180938452687,-0.07976742358218211
-1.2356156556839941,-0.6021980869466614
-1.4381210306160896,-0.22096758204719433
-0.6521186547334833,-0.5826870307538584
-1.0563613838381032,-0.018148320857796496
-0.9761238856154535,0.08662757615758687
-0.7477783761274358,-0.9786715337210903
-1.0129595739773467,-0.049303247192582035
-1.3935448558366201,-0.4645463495198589
-0.9526734360966488,-0.8581489923969171
-0.8360987334681133,-0.5606626265371536
-0.8286149236076774,-0.08326640515730986
-1.1362508334963444,3.365314267117211
-1.1512683453227024,-0.3637161424197886
-1.152452464930275,-1.032080880497982
-1.170622604317707,0.9863952990452214
-0.9818117007634769,-0.905170480036052
-0.8892930483489753,1.42314071083368
-0.9650114833141845,-0.8127944211229648
-0.8778843141210522,-0.22084696378265434
-0.794647992096192,-0.9088896600708631
-1.253710933751085,1.9202878223974467
-1.088905168255185,-0.5196057822064161
-1.0186484825604951,-1.1540925665009372
-1.1679513624877953,-0.39917545775309765
-0.9359069688250765,-0.653734344278285
-1.0521276699972195,0.7068603671670003
-1.2096772945117653,0.06696399396165936
-1.1614426018434025,1.1365166508378186
-0.9390142518516648,-0.27570828798239455
-0.9871946809673188,0.10632026101617986
-0.9963658556958792,-0.22683825531228738
-1.2263064714633363,1.6060975800713533
-0.45350129522953286,-0.6898756436945305
-1.1243055652377565,-0.5384983191589622
-0.8033893830674265,-0.9520678430657475
-0.6764889496714922,-0.43013823638739496
-0.725476266487129,-0.8154546849981521
-1.1176713136492136,-0.4803231483947833
-1.0722340995290371,-0.9888160907840821
-1.0331473465514809,0.14643214539652447
-1.0216003946017844,-0.6785164887583809
-1.2489611024781777,0.8591349653623295
-1.1360577243222458,-0.21098677129100527
-1.3899132413135555,0.39845489265596395
-1.2744045475768817,0.993053848009213
-0.8661383404669729,-0.4823838272921704
-0.6603814380509689,0.49329976901273015
-0.09604292717711495,-0.09644640499972648
-1.2364699734258087,-0.3363333419277955
-1.3523150777978372,0.5632201432864843
-0.9059348722720816,-1.0079449553828486
-1.1911430196708392,-0.7829175575040168
-0.8880886703789687,-0.8060853807924213
-1.319240880568707,-0.023601388445369163
-0.36938079743718105,0.6052696338582467
-1.0436905782603398,-1.038997145812081
-1.0340759793547298,-0.6125169093511542
-1.1172677507780748,2.836462434338431
-0.7272264401218115,1.916758335621694
-1.1202585325117096,-0.5091133957294022
-1.3966266509087872,-0.2059702436434101
-1.087447536675328,-1.1727259845654165
-1.096705742693865,-0.8582987133241222
-0.8980714528330456,-0.621639717510456
-0.6532770483443401,0.006043355141237448
-0.8915419852609701,-1.206097271511123
-0.8435420449499076,-0.9133332509618936
-0.6417778961129488,3.209006320384084
-0.42829077933182796,-0.005904515103524236
-1.2526392063402887,-0.2783846810441191
-1.3627394310013883,-0.6121445355228362
-0.5853034850035994,0.13333699910067393
-1.2019984229800298,-1.275105996111029
-1.2548349538711616,-0.875010303749231
-1.1282902327172812,-0.17133316618901412
-0.8472091319027457,-1.1582966740353378
-0.6238726198277696,-0.6716314299138866
-0.5670711014547433,-0.49000241348962265
-0.9369755168347453,-0.872661403301112
-1.3970763806840338,-0.6895442941015356
-1.45076499474654,-0.20327421505024879
-1.3540581537359753,-0.5218067148997798
-0.7970403859537157,-0.9346676065023932
-0.8548905278753071,-0.22030944110957373
-1.2310321283716703,0.8589824393592049
-1.1089511116527742,-0.5187067553742057
-1.345146633157186,0.9712822512597562
-0.8312426027803941,-0.2921670709402555
-0.9956681633626299,0.7741222307380169
-0.7432868822038617,0.45243472174799076
-1.125730058027906,-1.0184987028956023
-1.2635088027492898,0.2206260528336876
-0.5699841896692542,1.409841845899173
-1.1712388004176453,0.5054590718549269
-0.657255659275699,-0.6823468199265034
-0.6857673814879105,0.6828457615853868
-0.297466538394971,1.366497111521566
-0.9753713449435122,-0.161726833068083
-1.1412871966001337,0.9575563135165007
-0.9954238471172298,-0.8173572277405755
-1.0858312565567305,-1.1174000696665036
-1.025015457141977,-0.501008128859911
-0.9368318411104599,0.18740168173926655
-1.017655036665396,-0.2780876936311386
-1.4389376032892698,-0.46200775581268133
-0.9673318475914944,-0.5898894138117499
-1.2692639393770409,-0.7037765480482672
-0.5807723756135552,0.2001826595321297
-1.0908031551469817,-0.3690910185161042
-0.8906631234781096,-1.1697869662707256
-0.6387030134404342,-1.0594752519281432
-1.1465903023771253,0.5714106143370314
-1.008065990384657,-0.6866757533393231
-0.6535966455800225,0.018902524425357406
-0.5292582017739631,-0.6356216184313691
-0.8055679346797959,0.865524928307026
-1.2415490359968158,2.0973540322041004
-1.2772213969887745,-0.26180142284232893
-0.44754343508745953,-1.193639578717986
-0.7170514680982609,-0.4918968916387773
-1.0089817230384386,-0.34194103932543235
-0.5992874043451182,-1.0877686501905148
-1.142080301238478,0.5205749247163113
-0.5464235508768721,-0.1426495117393377
-0.848551830792052,-0.44093041535330896
-0.8473999289935948,-0.16465217661766593
-0.8903359111822834,-0.2221506228162574
-1.2771402731838701,0.5801635031094446
-1.0476599812204013,-0.8972559583290891
-0.7165678748573432,-0.87387565053978
-0.7722784160409647,0.6714648673108606
-1.327203564561838,-0.5848136289353545
-0.7121843989313893,-0.9591773079838044
-0.3249064024795192,0.31063532893966866
-1.1124383931979736,-0.25805349077934264
-1.1387150913593844,-0.906798826607341
-1.062141777716472,-0.35320096470092854
-1.3602937014515826,-0.7687932989801873
-1.224271449722748,-0.6602403672391522
-1.113208425621328,0.05673598589006131
-1.1619185676404733,0.8483466433758048
-0.8760813872867933,-0.4365601070706763
-0.7917271420517216,-0.08306023207722427
-0.4568533572850954,-0.1740716215554586
-1.130617826325314,-0.6126326187328349
-1.0349010756849426,-0.507052716832015
-0.6495320009347765,-0.5074257919293131
-1.033382425012965,-0.44558088059340495
-0.8130111099408555,-0.7825613128622361
-0.9492224979683465,-0.3213454706552397
-0.9786692851709692,-0.6259507685642887
-1.2477531703853586,-0.6051258849376742
-0.944885255451573,-0.6982326661277998
-1.2934875580653495,-1.072768156076321
-0.5420402992335425,1.569621424717213
-1.0860093906230956,-0.42054698054953105
-0.7036735250909678,-1.2045124036165868
-0.49111593273972476,0.12329167159833544
-1.339949729101348,-0.37668541093375035
-0.5747417130564584,0.1118311832945927
-0.9823741327867347,0.2261597663539467
-1.2505434980329426,-0.4112327259587211
-1.3435474420903204,-0.27855789448215035
-0.7051954354288157,0.5123171318436954
-0.44811588506793376,-0.33868715125877386
-0.9310835292791277,-1.0441213182480882
-0.5186912291301422,-0.9961268198993655
-1.0922213258273301,-0.7303318511439979
-0.8145343852379869,-0.8057221234608417
-0.20983435536501052,-0.8304762171817422
-1.0949150738911309,-0.8435454165253373
-1.0083852326208482,-0.6357043681709954
-1.1337930793707518,-1.0786766978663278
-0.9289623192576907,-0.11621763198406632
-1.3177546504316524,-0.8438248722138209
-1.1724504191847667,-0.21924210972219152
-0.8727207318585355,-1.254114911736182
-0.6622400846696992,1.758661802355374
-0.9880505819885179,2.7212470966540145
-0.4205474455798321,-1.0033919665309563
-0.4525531259878791,-0.13610807469498612
-0.712627566261262,0.17345519490183747
-0.9391603942261612,-0.869644544149654
-1.3578060617809733,0.659229126149857
-1.0753962533684456,-0.46061117863924367
-1.206678588584063,-0.907669802680356
-1.2890684106530599,0.38160269780038836
-1.345763607595802,-0.503158920821213
-1.1944675178964035,-0.4631616939190793
-1.086784130229625,0.37684844475126966
-1.1253295204495883,-0.8883915677888743
-0.6077111744279667,0.5610507676972155
-0.9322447032606763,0.15809354726300387
-1.2042793029663919,0.10833535742987456
-0.9285296973390584,1.1361561985821587
-0.5492015975601476,-0.8317707597186069
-1.0878487076571302,0.8589820887247149
-1.048691891356231,0.30066784229409727
-0.8780632462482887,-0.5861313133485553
-1.2491802201808866,-0.9066939868948484
-1.3904725031087997,-0.05345475955349095
-0.5363590520347609,0.3297901404906908
-1.15231188880103,-1.020153347053637
-1.1943125142942987,0.1483963998091777
-0.47798735440082796,0.07859348808955396
-0.8469963019106621,2.376931390855604
-0.9265211019623991,-0.13188187718771946
-1.048443953106979,0.07540376613455475
-1.3675287195045582,-0.9939262378404917
-0.7192487259822662,1.775006278469514
-0.17464025757639043,-0.18765765613722746
-0.7671181893033538,-0.7478050196812601
-1.1226340382086868,0.7957507686155775
-1.1010878385248979,-0.32216139711333397
-0.5291500507661977,-0.454973326675472
-0.9852832403286571,0.22249949291344584
-0.25086461910321767,-0.1869900480683788
-1.1099076119160773,-0.800709452792636
-1.1943924845801848,0.5387952953516391
-0.7395162161230101,0.7778827856426411
-1.4125055318492818,-0.23639409706666709
-1.1129909315597024,-0.9083959667090252
-0.5290008441131479,1.4688655521290106
-0.7251294874816239,-0.42958142881736755
-0.6986919172187688,0.5753626156731637
-1.0698859219130423,0.31981809559675045
-0.7769820088594789,-0.4622952760944335
-0.7572048629125081,1.1022235458180556
-0.6960763800376913,-0.6684168129101016
-0.7841790291245438,-0.7805272821860846
-0.832324855880237,-0.9642103154524269
-0.9874366181657417,-0.9615076248039567
-0.2485194910887944,2.9974646756228975
-1.2011870730190017,-1.1203338284438455
-0.7683224227968235,0.4085398418556657
-0.5314381316466307,0.28063469134577124
-1.1558619474655458,-0.015018908035067282
-0.9098517059534919,1.8693027624840115
-1.039252662199243,1.0023572329308348
-0.4411067384224563,-0.29193354836995433
-0.7711979072086474,1.2891376759092104
-0.8638796869345391,1.562297020856822
-0.6370286711828419,0.3180158343184503
-1.0741197306956507,-0.16244633504144315
-0.5327539872540012,-0.4764002497213162
-1.0471689398700048,-0.28084613516350954
-0.9525911262081732,1.8769749957584245
-1.4636658913639962,-0.25676000014594796
-0.7739610585902769,0.7894428541415274
-0.7788672703496198,0.7799076998220541
-0.4454007764921159,0.3421065275843812
-1.0427128041709417,-0.5792318784899734
-0.9929173897216559,-1.1854406924396805
-0.8703654473728828,-0.4890364154698333
-1.124910507303439,-0.2717506764944231
-1.1866873871170496,0.20955266500684022
-1.221482354482958,-0.13836055065837147
-0.7024380828308638,0.7239836024833007
-0.8497150499192476,-0.5625528970724291
-0.9525993219263996,1.5065419293422206
-0.9292370347424618,0.805639011866422
-0.9216748227398867,3.0721841841604833
-1.1437061612981236,0.22187886986624897
-1.1961141490955258,0.07226243173916765
-1.1604823149188606,-0.9428240660074159
-0.6274273086213077,1.3659771205729827
-0.652973407739532,1.56182787190928
-0.8353297830134921,0.25942971993206
-1.226013443233497,-0.5922600535982452
-0.7284980849915207,0.23205498403333555
-0.3610610472504486,0.8925651589023463
-0.9713407999716093,-0.42500424618566923
-1.4616120739139158,4.586213392693824
-0.9802010134921599,-0.08849541730580983
-0.7688829403913009,-0.2672962159342045
-1.3359940807662731,-0.4249120293148147
-0.8414912738908096,-0.4324128023236464
-0.6066535823263661,-1.1810773968468466
-0.8098844799006558,-0.6896091614821749
-0.8568343486871928,0.04777131388572324
-1.2599286970929597,-0.5309000697619266
-1.1085005397857115,-0.1660434942737544
-1.1482822744414882,0.5406624240105784
-0.6506514211971056,1.1172580514777737
-1.2746100831091367,-0.9566983221399169
-0.9051678215692596,0.09314411815315263
-0.9981715422613244,1.4150841821582905
-0.9503305165092928,0.861686181911145
-0.9713977374868933,1.0140354652528314
-0.8589004723276434,-0.19233897721243848
-1.1426813305126113,-1.211949361148249
-1.0418416455101143,-0.007574587179116217
-0.9048163220795649,-0.7778656157729376
-0.9066671834768965,1.792901260298176
-0.8370910684991717,1.201111939112829
-1.0462598214896879,-0.06919368990350183
-0.6949662998394934,-0.7229881623866601
-0.6945196279216209,-0.8246139591444079
-1.0753286080778124,0.23103148195719578
-1.0688411547413788,-0.6945229532242171
-0.7023216540055067,0.29092055410820944
-1.269592031833104,-1.014468159433723
-1.0981082778023104,-1.0896203509318967
-0.9884220843694368,0.20916696706790439
-0.8448400776564691,0.38937521253892504
-1.2342327432412195,-0.325766971573404
-1.098575657106521,-0.0511549479339638
-1.1733839022717607,0.09045510224979003
-1.0986025545098266,-0.1748423161643502
-0.9495898027325431,-0.27357713155252916
-1.1841863047073113,-1.2133652232186334
-1.1291244301520196,1.2802525979340886
-1.0685886973577774,-1.061909707191808
-0.8148048998954465,-1.0158072325508103
-1.0625074414106697,0.31400317321555804
-0.3650714356814763,-0.26086487811969483
-0.9356843190150276,1.044566262195521
-1.200490447977504,1.436870856190815
-0.8130330185464022,1.454490239310383
-1.0855485499141635,0.1461912595019347
-1.184164319506267,0.8592050922603178
-0.8224161252192377,0.2277702305662487
-0.022514022665127024,0.9050084756813952
-0.4804806809431306,0.8150654694940134
-0.6210177781318341,-1.2076761786193302
-0.705390858520786,0.5286181292810828
-1.3119731089967892,-0.5406645390378216
-1.1154859482481614,-0.21472558685725296
-0.8351113780616997,-1.2915023661296803
-1.1642625581888266,0.009387706906301058
-0.7557713561624112,-0.623454250995904
-0.7031027317747855,0.10812217165998998
-1.0712540853653305,-0.43169891050212517
-1.0538306956633088,-0.9502473487939704
-0.3977376472228106,-0.3624082757723063
-0.9927832902691734,-0.13728234960180088
-0.8497726107475916,-0.5217555222642484
-1.0176683431837898,-1.2425558951407656
-0.9946184922445072,-0.11045144779697601
-1.445656731403436,-0.49070157866256625
-0.37324015605885813,-0.6552427738540139
-0.8632155544369057,-1.2138028150620808
-1.0182661137093645,-1.3289602980556567
-1.1525236216887427,-0.7802373074629029
-0.6226688344408927,-0.6855852800756045
-1.0063229658159543,-0.05616130718135062
-0.8588142698284685,0.2899215964463657
-0.699024663653949,-0.1177923314783944
-0.6310877689169777,-1.2935349942678718
-1.071500257331585,-0.8388879385954425
-0.8105004494246916,-1.1686105875569712
-0.6005302002316324,0.7083147990312784
-1.0009367965792157,-0.9652569594049027
-1.3559536336158615,1.0923030441941364
-1.0940717060948604,1.633659204153216
-0.7283568465634834,-0.004159056612594749
-1.3545675894721496,-0.019404644235257486
-1.254651842014774,-0.35874414535241606
-0.9762454412939268,-0.9415523147123974
-1.0750392527626051,0.16973776803947624
-1.2367013519119765,0.254327637468919
-0.1568725756999242,-0.48702622793899786
-1.006709202510378,1.8316916032859303
-0.5214240853872387,0.5074899468206688
-0.46782567742927955,0.6703193444322214
-0.8834526916625016,-0.23689375121483394
-0.678321557031682,-0.33242376736494617
-1.1390824451997381,0.1563901649108673
-1.1040851084016872,0.3035539147808069
-0.6330885061459864,-0.9035558082098706
-0.5091118834168938,-0.10236792026586121
-1.0111778627199122,-0.1690417697972455
-1.0807153662284354,2.5660148965360268
